,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1858,Parnell,-36.8731,174.7773,Faro Newmarket Korean Restaurant,-36.8719386209633,174.77778227946283,Korean Restaurant
1859,Parnell,-36.8731,174.7773,Best Ugly Bagels,-36.86797513233193,174.77653663884092,Bagel Shop
1860,Parnell,-36.8731,174.7773,Little And Friday,-36.8678680716444,174.7743640259182,Café
1861,Parnell,-36.8731,174.7773,Brioche,-36.8720004792858,174.77943394388683,Café
1862,Parnell,-36.8731,174.7773,CityFitness,-36.87220185855089,174.7778865127951,Gym
1863,Parnell,-36.8731,174.7773,Selera,-36.86753213936945,174.77740052937202,Malay Restaurant
1864,Parnell,-36.8731,174.7773,&sushi,-36.868904,174.776052,Sushi Restaurant
1865,Parnell,-36.8731,174.7773,Auckland Badminton Hall,-36.87472718885186,174.77356214278623,Badminton Court
1866,Parnell,-36.8731,174.7773,Pearl Garden Restaurant 明珠園,-36.869180461542335,174.7772146341906,Dim Sum Restaurant
1867,Parnell,-36.8731,174.7773,Liquorland,-36.87444798401179,174.77763083455056,Liquor Store
1868,Parnell,-36.8731,174.7773,Wise Cicada,-36.86841367388381,174.7748206714443,Vegetarian / Vegan Restaurant
1869,Parnell,-36.8731,174.7773,Altezano Espresso Bar,-36.868269158046,174.7769481830021,Café
1870,Parnell,-36.8731,174.7773,Mövenpick,-36.86805148557306,174.77811169460003,Ice Cream Shop
1871,Parnell,-36.8731,174.7773,Maison Vauron,-36.867234,174.773561357095,Wine Shop
1872,Parnell,-36.8731,174.7773,Starbucks,-36.87078141941346,174.77608437932693,Coffee Shop
1873,Parnell,-36.8731,174.7773,Les Mills Newmarket,-36.86623182992063,174.77066441939914,Gym
1874,Parnell,-36.8731,174.7773,Petal Cupcakes,-36.86849067531068,174.7779260953964,Cupcake Shop
1875,Parnell,-36.8731,174.7773,Newmarket Train Station,-36.86931931730273,174.77892821468996,Train Station
1876,Parnell,-36.8731,174.7773,Café Massimo,-36.87086576545437,174.7780418683277,Café
1877,Parnell,-36.8731,174.7773,Nite Spice,-36.86746183409086,174.776808707507,Indian Restaurant
1878,Parnell,-36.8731,174.7773,Archies Pizzeria,-36.866861457781674,174.7775835048822,Pizza Place
1879,Parnell,-36.8731,174.7773,St Peters College Soccer Pitch,-36.86742581218621,174.77058724471544,Soccer Field
1880,Parnell,-36.8731,174.7773,Burger Burger,-36.867961799575056,174.7765986977411,Burger Joint
1881,Parnell,-36.8731,174.7773,Event Cinemas,-36.865898644759405,174.77840196847615,Multiplex
1882,Parnell,-36.8731,174.7773,Smith & Caughey's,-36.869613,174.777439,Department Store
1883,Parnell,-36.8731,174.7773,Gong Cha,-36.86711402392763,174.7783724223267,Bubble Tea Shop
1884,Parnell,-36.8731,174.7773,Heizo Teppanyaki,-36.8668027411682,174.77741520871916,Japanese Restaurant
1885,Parnell,-36.8731,174.7773,Cafe Monet,-36.87157640562703,174.77960729355217,Café
1886,Parnell,-36.8731,174.7773,Nickie's Thai Restaurant,-36.86461824223646,174.77919275522342,Thai Restaurant
1887,Parnell,-36.8731,174.7773,The Lumsden Freehouse,-36.867527,174.777998,Bar
1888,Parnell,-36.8731,174.7773,Nuffield Street Cafe,-36.87089095526557,174.77814742235944,Café
1889,Parnell,-36.8731,174.7773,East West Bikram Yoga,-36.864725050898336,174.77838767374658,Yoga Studio
1890,Parnell,-36.8731,174.7773,Teed St Larder,-36.86920082275777,174.77706939902046,Café
1891,Parnell,-36.8731,174.7773,Sun World Chinese Restaurant,-36.86726227722305,174.77618770224603,Chinese Restaurant
1892,Parnell,-36.8731,174.7773,Nespresso Boutique,-36.86913163274179,174.77775978618146,Coffee Shop
1893,Parnell,-36.8731,174.7773,Shaky Isles Coffee Co.,-36.86566540470182,174.77679005484703,Café
1894,Parnell,-36.8731,174.7773,Nando's,-36.8683883101253,174.77796514873089,Portuguese Restaurant
1895,Parnell,-36.8731,174.7773,Oobe,-36.86779305617654,174.7777594576754,Electronics Store
1896,Parnell,-36.8731,174.7773,The Warehouse,-36.865998181807356,174.77905050562168,Department Store
1897,Parnell,-36.8731,174.7773,Tasca Spanish Restaurant and Cafe,-36.871137406958546,174.77792026980117,Café
1898,Parnell,-36.8731,174.7773,York Street Mechanics,-36.867908803809684,174.77655047638373,Café
1899,Parnell,-36.8731,174.7773,Rialto Cinemas,-36.86838101123233,174.77762207337886,Movie Theater
1900,Parnell,-36.8731,174.7773,Espresso Workshop,-36.87876560989357,174.77622866079088,Café
1901,Parnell,-36.8731,174.7773,Skazka - Russian Shop,-36.86566039071234,174.77678049849624,Deli / Bodega
1902,Parnell,-36.8731,174.7773,Safran,-36.867112358488285,174.77780796936494,Italian Restaurant
1903,Parnell,-36.8731,174.7773,L'affare,-36.867957525087604,174.77431377288931,Coffee Shop
1904,Parnell,-36.8731,174.7773,Claddagh's Irish Pub,-36.87223694120004,174.77707881500484,Pub
1905,Parnell,-36.8731,174.7773,Farmers,-36.87225989845639,174.77644456470432,Department Store
1906,Parnell,-36.8731,174.7773,Eden Gardens,-36.87674400568654,174.76762798196444,Garden
1907,Parnell,-36.8731,174.7773,Hog Heaven,-36.8655420231206,174.77885053070673,BBQ Joint
1908,Parnell,-36.8731,174.7773,Dragon's Gourmet,-36.881323210763604,174.7757139193554,Asian Restaurant
1909,Parnell,-36.8731,174.7773,Vodafone,-36.87257487100792,174.7772652552128,Electronics Store
1910,Parnell,-36.8731,174.7773,Epsom Aquatic Centre EGGS,-36.87517850992365,174.7764655007812,Gym Pool
1911,Parnell,-36.8731,174.7773,Auckland Eye,-36.874161368331016,174.78117993920785,Optical Shop
1912,Parnell,-36.8731,174.7773,Cafe 98,-36.87309576582059,174.770699400961,Café
1913,Parnell,-36.8731,174.7773,Auckland Table Tennis Stadium,-36.86895549131046,174.77259582774823,Tennis Stadium
1914,Parnell,-36.8731,174.7773,Frank Casey,-36.866758,174.773055,Clothing Store
1915,Parnell,-36.8731,174.7773,Centennial Theatre,-36.86860215236585,174.7685785910079,Theater
1916,Parnell,-36.8731,174.7773,Billy,-36.86493,174.77289,Café
1917,Penrose,-36.9177,174.8356,Zara,-36.91650005957071,174.84189328638936,Clothing Store
1918,Penrose,-36.9177,174.8356,Sylvia Park Shopping Centre,-36.9148929592277,174.8410177230835,Shopping Mall
1919,Penrose,-36.9177,174.8356,PAK'nSAVE,-36.913623243217316,174.84032304722712,Supermarket
1920,Penrose,-36.9177,174.8356,Megazone,-36.91883902307559,174.84636980963347,Arcade
1921,Penrose,-36.9177,174.8356,The Warehouse Extra,-36.918494480458655,174.8418409923748,Department Store
1922,Penrose,-36.9177,174.8356,Casablanca Cafe,-36.914793912948696,174.84083486090395,Middle Eastern Restaurant
1923,Penrose,-36.9177,174.8356,H&M,-36.913597,174.841204,Clothing Store
1924,Penrose,-36.9177,174.8356,Japan Mart Sylvia Park,-36.915059417623,174.84190629494842,Grocery Store
1925,Penrose,-36.9177,174.8356,Hoyts Cinemas,-36.91476108363926,174.84124574480313,Multiplex
1926,Penrose,-36.9177,174.8356,JB Hi-Fi,-36.91396968891252,174.8410107758005,Electronics Store
1927,Penrose,-36.9177,174.8356,Butlers Chocolate Cafe,-36.91710618900622,174.8413255381758,Café
1928,Penrose,-36.9177,174.8356,Sylvia Park Train Station,-36.91464255487336,174.84254982821182,Train Station
1929,Penrose,-36.9177,174.8356,Umi Sushi Restaurant,-36.91477009799613,174.84085673319709,Sushi Restaurant
1930,Penrose,-36.9177,174.8356,Garrison Public House,-36.91476419011671,174.84062690126538,Bar
1931,Penrose,-36.9177,174.8356,Papparich,-36.914604,174.84135,Malay Restaurant
1932,Penrose,-36.9177,174.8356,Kathmandu,-36.91494061805273,174.84073749566593,Clothing Store
1933,Penrose,-36.9177,174.8356,Spotlight,-36.917469223014166,174.8387308740094,Arts & Crafts Store
1934,Penrose,-36.9177,174.8356,Countdown,-36.90951736811373,174.83796514502114,Grocery Store
1935,Penrose,-36.9177,174.8356,McDonald's,-36.91693067181266,174.84178104983607,Fast Food Restaurant
1936,Penrose,-36.9177,174.8356,wagamama,-36.914903241189286,174.84059462470816,Asian Restaurant
1937,Penrose,-36.9177,174.8356,Smart Sushi,-36.91694475509859,174.84183173994532,Sushi Restaurant
1938,Penrose,-36.9177,174.8356,torpedo7,-36.916695118752685,174.8384167474012,Outdoor Supply Store
1939,Penrose,-36.9177,174.8356,Starbucks,-36.91712346290409,174.8412693833133,Coffee Shop
1940,Penrose,-36.9177,174.8356,Birdie's,-36.91478,174.8399,Restaurant
1941,Penrose,-36.9177,174.8356,Specsavers,-36.91768685982656,174.84129211904906,Optical Shop
1942,Penrose,-36.9177,174.8356,Kmart,-36.917263,174.841318,Clothing Store
1943,Penrose,-36.9177,174.8356,Hawker & Roll,-36.914833,174.840174,Malay Restaurant
1944,Penrose,-36.9177,174.8356,Life Pharmacy,-36.916283023473476,174.84115105646833,Pharmacy
1945,Penrose,-36.9177,174.8356,Digital Mobile Sylvia Park,-36.917059,174.841506,Electronics Store
1946,Penrose,-36.9177,174.8356,BrasNThings,-36.914991,174.841227,Lingerie Store
1947,Penrose,-36.9177,174.8356,Factorie Sylvia Park,-36.91489115669722,174.8411765149656,Clothing Store
1948,Penrose,-36.9177,174.8356,The Baby Factory,-36.912955275189795,174.84083027842473,Kids Store
1949,Penrose,-36.9177,174.8356,Cafe Marco Polo,-36.924677726049914,174.83673307490307,Café
1950,Penrose,-36.9177,174.8356,Caffé Greco,-36.91903230841574,174.82680083114568,Café
1951,Penrose,-36.9177,174.8356,Sushi 7,-36.923461,174.829861,Sushi Restaurant
1952,Penrose,-36.9177,174.8356,Cafe Risque,-36.91906695719808,174.82487455,Café
1953,Penrose,-36.9177,174.8356,Hamlin Park,-36.90880394025119,174.83521972838895,Athletics & Sports
1954,Piha,-36.8981,174.4855,Smythe Ridge Track,-36.901390075683594,174.48878479003906,Trail
1955,Pohuehue,-36.4709,174.6573,Windy Ridge,-36.47352000461055,174.6517056512746,Rest Area
1956,Point Chevalier,-36.8585,174.7053,Pt Chevalier beach,-36.85440604974803,174.70296854958082,Beach
1957,Point Chevalier,-36.8585,174.7053,MOTAT Aviation Museum,-36.85995452382534,174.71601753393804,History Museum
1958,Point Chevalier,-36.8585,174.7053,Corner Cafe,-36.86569675565758,174.70679784934228,Café
1959,Point Chevalier,-36.8585,174.7053,Twisted Tomato,-36.86600914377187,174.7070000341133,Café
1960,Point Chevalier,-36.8585,174.7053,Meola Reef,-36.858828695873925,174.71093994243608,Dog Run
1961,Point Chevalier,-36.8585,174.7053,Ambler,-36.865056,174.706444,Bistro
1962,Point Chevalier,-36.8585,174.7053,The Pt. Chev Beach Cafe,-36.853424,174.704102,Café
1963,Point Chevalier,-36.8585,174.7053,Coyle Park,-36.85226026294455,174.7041674198974,Park
1964,Point Chevalier,-36.8585,174.7053,Pt Chevalier Sailing Club,-36.86003703566817,174.6996998086926,Beach
1965,Point Chevalier,-36.8585,174.7053,Walker Park,-36.86528714947677,174.7041980435014,Park
1966,Point Chevalier,-36.8585,174.7053,Gourmet Wok,-36.86584265981489,174.7069438935681,Chinese Restaurant
1967,Point England,-36.8791,174.8552,Turo-Turo Philippine Café,-36.8789077281328,174.85534711827438,Filipino Restaurant
1968,Point England,-36.8791,174.8552,Countdown,-36.8798354959085,174.8521219670875,Big Box Store
1969,Point England,-36.8791,174.8552,Carl's Jr.,-36.88001551309218,174.8509995520718,Fast Food Restaurant
1970,Point England,-36.8791,174.8552,PAK'nSAVE,-36.8760974647839,174.85519222924373,Supermarket
1971,Point England,-36.8791,174.8552,Columbus Coffee,-36.879814143275816,174.85127554596426,Café
1972,Point England,-36.8791,174.8552,Fresh & Save,-36.879240499329306,174.8549937017597,Grocery Store
1973,Point England,-36.8791,174.8552,KFC,-36.88052586148006,174.85578303541146,Fast Food Restaurant
1974,Point England,-36.8791,174.8552,Marsic's fish Shop,-36.878036264622736,174.85546202199623,Fish & Chips Shop
1975,Point England,-36.8791,174.8552,St Pierre's Sushi & Bento Bowl,-36.87750836431852,174.85434571261206,Sushi Restaurant
1976,Point England,-36.8791,174.8552,Bombay Blues,-36.879824612002345,174.85108409495777,Indian Restaurant
1977,Point England,-36.8791,174.8552,Four Seasons Pets,-36.87458989535417,174.85358935408632,Pet Store
1978,Point England,-36.8791,174.8552,Cigana,-36.87397406215937,174.85330364439278,Café
1979,Point England,-36.8791,174.8552,Eastern Suburbs Gymnastic Club,-36.87340397823864,174.85332591571907,Gym
1980,Point England,-36.8791,174.8552,Glen Innes Aquatic Centre,-36.88002172467565,174.86624249855174,Pool
1981,Point England,-36.8791,174.8552,Auckland Sunday Market,-36.8840829682212,174.8458606841098,Farmers Market
1982,Point Resolution,-36.856899999999996,174.78625,La Cigale,-36.85360223870295,174.78390890095613,Farmers Market
1983,Point Resolution,-36.856899999999996,174.78625,Übertec Ltd,-36.85814740121487,174.78261991603463,Electronics Store
1984,Point Resolution,-36.856899999999996,174.78625,Rosie,-36.85225895473986,174.78618187137778,Café
1985,Point Resolution,-36.856899999999996,174.78625,Chocolate Boutique,-36.85720895639275,174.78140062528132,Dessert Shop
1986,Point Resolution,-36.856899999999996,174.78625,Non Solo Pizza,-36.856154551558085,174.78051517723136,Pizza Place
1987,Point Resolution,-36.856899999999996,174.78625,Parnell Town Centre,-36.85752973414475,174.78141950098944,Shopping Mall
1988,Point Resolution,-36.856899999999996,174.78625,Renkon,-36.85507758085886,174.78014838338868,Japanese Restaurant
1989,Point Resolution,-36.856899999999996,174.78625,The Blue Elephant,-36.855686286174574,174.78025841382905,Thai Restaurant
1990,Point Resolution,-36.856899999999996,174.78625,Casa Del Gelato,-36.85631942298658,174.7808492502494,Dessert Shop
1991,Point Resolution,-36.856899999999996,174.78625,Woodpecker Hill,-36.85461150087204,174.77996764042967,Restaurant
1992,Point Resolution,-36.856899999999996,174.78625,Espresso Workshop,-36.85435005446039,174.7791039726209,Coffee Shop
1993,Point Resolution,-36.856899999999996,174.78625,Rumi Persian Cusine,-36.855835,174.78061,Persian Restaurant
1994,Point Resolution,-36.856899999999996,174.78625,Cibo Parnell,-36.85224590810444,174.78288430957892,Restaurant
1995,Point Resolution,-36.856899999999996,174.78625,Auckland Museum,-36.86049154357707,174.77789733175103,History Museum
1996,Point Resolution,-36.856899999999996,174.78625,Gerome,-36.856221,174.780775,Greek Restaurant
1997,Point Resolution,-36.856899999999996,174.78625,La Porchetta Parnell,-36.854385106513305,174.77980522819684,Italian Restaurant
1998,Point Resolution,-36.856899999999996,174.78625,Brighton Road Cafe,-36.860706927912176,174.7877639822077,Café
1999,Point Resolution,-36.856899999999996,174.78625,BurgerFuel,-36.85474,174.779845,Burger Joint
2000,Point Resolution,-36.856899999999996,174.78625,Parnell Rose Gardens,-36.850023159555136,174.78586395407555,Garden
2001,Point Resolution,-36.856899999999996,174.78625,Mink Cafe,-36.852987129949206,174.7788022877403,Café
2002,Point Resolution,-36.856899999999996,174.78625,Domain Ayr,-36.86213741084733,174.78184520108118,Café
2003,Point Resolution,-36.856899999999996,174.78625,Gion,-36.85407136797668,174.77961185923414,Japanese Restaurant
2004,Point Resolution,-36.856899999999996,174.78625,Rhythm Cafe,-36.85752739898595,174.7813727686469,Coffee Shop
2005,Point Resolution,-36.856899999999996,174.78625,Mozaik Coffee,-36.854102051167224,174.7797165400482,Coffee Shop
2006,Point Resolution,-36.856899999999996,174.78625,Pandoro Panetteria,-36.859283285382965,174.78290465605178,Bakery
2007,Point Resolution,-36.856899999999996,174.78625,Oh Calcutta,-36.85405679783132,174.77958152476634,Indian Restaurant
2008,Point Resolution,-36.856899999999996,174.78625,Red Rabbit,-36.85109515901837,174.7831983431679,Coffee Shop
2009,Point Resolution,-36.856899999999996,174.78625,Parnell Baths,-36.84916492653445,174.79132730241352,Gym Pool
2010,Point Resolution,-36.856899999999996,174.78625,46 &York,-36.851767060464766,174.77805551767676,Cocktail Bar
2011,Point Resolution,-36.856899999999996,174.78625,Judges Bay,-36.84992508178381,174.7883102941883,Beach
2012,Point Resolution,-36.856899999999996,174.78625,Shore Road Cafe,-36.86521658270046,174.78877555615102,Café
2013,Point Resolution,-36.856899999999996,174.78625,Verve,-36.85697360402103,174.781358592784,Café
2014,Point Resolution,-36.856899999999996,174.78625,Biskit,-36.85502662784639,174.78017874492093,Café
2015,Point Resolution,-36.856899999999996,174.78625,Movenpick Ice Cream,-36.854093739422034,174.7796008875266,Ice Cream Shop
2016,Point Resolution,-36.856899999999996,174.78625,Quality Hotel,-36.856241484571036,174.78672233002476,Hotel
2017,Point Resolution,-36.856899999999996,174.78625,Sal's Authentic New York Pizza,-36.85307047188483,174.7785901641843,Pizza Place
2018,Point Resolution,-36.856899999999996,174.78625,Winona Forever,-36.85276981365551,174.77892126024838,Café
2019,Point Resolution,-36.856899999999996,174.78625,Parnell Farmers Market,-36.86302396184689,174.77992029121637,Farmers Market
2020,Point Resolution,-36.856899999999996,174.78625,Thomas Bloodworth Park,-36.86462134229369,174.7901245953034,Park
2021,Point Resolution,-36.856899999999996,174.78625,The Chiller,-36.85095423973316,174.78235652607418,Café
2022,Point Resolution,-36.856899999999996,174.78625,The Coffee Club,-36.85689759214798,174.78129622620523,Café
2023,Point Resolution,-36.856899999999996,174.78625,Parnell Kebab,-36.85327092177983,174.77903696439228,Turkish Restaurant
2024,Point Resolution,-36.856899999999996,174.78625,Penny Fish and Chips,-36.86219635551613,174.7818691514821,Fish & Chips Shop
2025,Point Resolution,-36.856899999999996,174.78625,Foundation on George,-36.86368930373956,174.77959440976778,Café
2026,Point Resolution,-36.856899999999996,174.78625,Ruben Café,-36.852652615727905,174.77882213289024,Café
2027,Point Resolution,-36.856899999999996,174.78625,Tribeca,-36.86359612365985,174.77951899830435,Restaurant
2028,Point Resolution,-36.856899999999996,174.78625,Moto Japanese Restaurant,-36.85693914448292,174.78131151893,Japanese Restaurant
2029,Point Resolution,-36.856899999999996,174.78625,Alphabet Cafe & Bistro,-36.854724612733925,174.7800424063423,Café
2030,Point Resolution,-36.856899999999996,174.78625,Vaniyé,-36.8534040323295,174.77954723724733,Coffee Shop
2031,Point Resolution,-36.856899999999996,174.78625,Atrium Cafe,-36.86119476250781,174.77785226355374,Café
2032,Point Resolution,-36.856899999999996,174.78625,The Paddington,-36.850541629336746,174.78225217934195,Bar
2033,Point Resolution,-36.856899999999996,174.78625,Di Mare,-36.856007,174.78041,Italian Restaurant
2034,Point Resolution,-36.856899999999996,174.78625,Fraser Park,-36.851272612990954,174.77774441065006,Park
2035,Point Resolution,-36.856899999999996,174.78625,Thai Friends,-36.85708977615518,174.78123197662043,Thai Restaurant
2036,Point Resolution,-36.856899999999996,174.78625,Catch A Fish Takeaway,-36.85278917062742,174.78611878606839,Fish & Chips Shop
2037,Point Resolution,-36.856899999999996,174.78625,Strawberry Alarm Clock,-36.853405201909105,174.77915595036652,Café
2038,Point Resolution,-36.856899999999996,174.78625,Thai Chef Restaurant,-36.85213962966711,174.77837152001192,Thai Restaurant
2039,Point Resolution,-36.856899999999996,174.78625,Dove Myer Robinson Park,-36.85117548027557,174.78627168471738,Garden
2040,Point Resolution,-36.856899999999996,174.78625,Rose Park hotel,-36.850851887676065,174.78561290979536,Hotel
2041,Point Resolution,-36.856899999999996,174.78625,Kingsgate Hotel,-36.850673135140255,174.7855530574309,Hotel
2042,Point Resolution,-36.856899999999996,174.78625,Ayr St Reserve,-36.863365288728076,174.786399099945,Park
2043,Point Resolution,-36.856899999999996,174.78625,Newmarket Park,-36.86427448983011,174.78548526763916,Park
2044,Point Resolution,-36.856899999999996,174.78625,Te Uringutu Reserve,-36.85026005004372,174.78178507142954,Park
2045,Point Resolution,-36.856899999999996,174.78625,Saatchi & Saatchi Gallery,-36.850133965194296,174.7814093068916,Art Gallery
2046,Point Resolution,-36.856899999999996,174.78625,Home Ideas Centre,-36.84945682525922,174.7830769040122,Furniture / Home Store
2047,Point Resolution,-36.856899999999996,174.78625,Saatchi & Saatchi | Macaskills Bar,-36.850071574637816,174.78134245044598,Bar
2048,Point Resolution,-36.856899999999996,174.78625,Fred Ambler Lookout,-36.84854560531676,174.7855442762375,Scenic Lookout
2049,Point Resolution,-36.856899999999996,174.78625,Shore Road Reserve,-36.86441294422585,174.79192355034166,Park
2050,Port Fitzroy,-36.1639,175.3624,Slapper,-36.162878,175.361625,Boat or Ferry
2051,Port Fitzroy,-36.1639,175.3624,Great Barrier Island - Doc Campground,-36.1621122688184,175.36239811108706,Campground
2052,Puhoi,-36.5121,174.66099999999997,Puhoi Pub,-36.51218073195915,174.66080881000036,Bar
2053,Puhoi,-36.5121,174.66099999999997,Puhoi General Store,-36.512205,174.661508,Convenience Store
2054,Puhoi,-36.5121,174.66099999999997,Puhoi Cheese Cafe,-36.51198098637993,174.66122728217584,Cheese Shop
2055,Puhoi,-36.5121,174.66099999999997,Puhoi Tea Rooms,-36.509553,174.657304,Tea Room
2056,Pukekohe,-37.2088,174.8945,PAK'nSAVE,-37.20502297710651,174.89979882291226,Supermarket
2057,Pukekohe,-37.2088,174.8945,Ten Pin Cosmopolitan,-37.211815,174.901998,Bowling Alley
2058,Pukekohe,-37.2088,174.8945,Samuel Millar Reserve,-37.21169552169248,174.90484297414054,Park
2059,Pukekohe,-37.2088,174.8945,Hill Takeaways,-37.216846346855164,174.899484,Restaurant
2060,Red Beach,-36.62206666666667,174.69903333333332,Daikoku Albany,-36.619073668103674,174.70532600152964,Japanese Restaurant
2061,Red Beach,-36.62206666666667,174.69903333333332,Shijiazhuang Jirong Chemical Co Ltd,-36.62465534796379,174.70874190330505,Business Service
2062,Red Hill,-37.0609,174.9656,Clean As Industrial Cleaners,-37.061735474136235,174.9598932266235,Business Service
2063,Red Hill,-37.0609,174.9656,Calum's Bakery,-37.054121,174.964423,Bakery
2064,Remuera,-36.8768,174.8042,Thai Village,-36.881181767895,174.79863093922202,Thai Restaurant
2065,Remuera,-36.8768,174.8042,New World,-36.88156690643014,174.7977061209128,Supermarket
2066,Remuera,-36.8768,174.8042,Banque Restaurant,-36.88067559085129,174.79602275961267,Gastropub
2067,Remuera,-36.8768,174.8042,Brown’s Eatery and Store,-36.88083701601448,174.79887203584826,Café
2068,Remuera,-36.8768,174.8042,brd (Benson Road Deli),-36.87348247508609,174.81022154571096,Deli / Bodega
2069,Remuera,-36.8768,174.8042,The Local,-36.88081,174.797861,Restaurant
2070,Remuera,-36.8768,174.8042,Waiata Reserve,-36.87534225087943,174.80049456176963,Park
2071,Remuera,-36.8768,174.8042,Little Rangitoto Reserve,-36.875320029134144,174.80935255071822,Park
2072,Remuera,-36.8768,174.8042,The Deli,-36.88089079078298,174.79935261815953,Café
2073,Remuera,-36.8768,174.8042,Victoria Ave Superette,-36.87139282120893,174.79958248810078,Convenience Store
2074,Remuera,-36.8768,174.8042,Jack Lum,-36.88101642001646,174.79764619390622,Fruit & Vegetable Store
2075,Remuera,-36.8768,174.8042,Calimero Pizza and Pasta Bar,-36.88063613333333,174.811421,Pizza Place
2076,Remuera,-36.8768,174.8042,Burger Wisconsin,-36.88058016908681,174.81151142526397,Burger Joint
2077,Remuera,-36.8768,174.8042,Soi Japanese Cuisine,-36.88058176263797,174.81151322329234,Japanese Restaurant
2078,Remuera,-36.8768,174.8042,Fishmonger,-36.880394,174.811803,Fish & Chips Shop
2079,Remuera,-36.8768,174.8042,Madame Jo Jos,-36.88136954142702,174.81104303886258,Deli / Bodega
2080,Remuera,-36.8768,174.8042,Seafood King Chinese Restaurant 海皇海鮮酒家,-36.881107330322266,174.796630859375,Chinese Restaurant
2081,Remuera,-36.8768,174.8042,Tree Cafe,-36.8809700012207,174.79617309570312,Asian Restaurant
2082,Remuera,-36.8768,174.8042,Capriata Ristorante,-36.88014907014886,174.8129360293766,Italian Restaurant
2083,Remuera,-36.8768,174.8042,Victoria Avenue,-36.8692609070625,174.79952643840454,Plaza
2084,Remuera,-36.8768,174.8042,Kings Swim School,-36.87907025969473,174.79334093052478,Gym Pool
2085,Riverhead,-36.7582,174.5898,The Riverhead,-36.75931971516427,174.59776572805774,Restaurant
2086,Riverhead,-36.7582,174.5898,Hallertau Brew Bar,-36.76670811058326,174.5878989534008,Brewery
2087,Riverhead,-36.7582,174.5898,Highway Four Square,-36.757126415592616,174.59213018417358,Grocery Store
2088,Riverhead,-36.7582,174.5898,kumeu rugby club,-36.76083377308274,174.5910603496449,Rugby Pitch
2089,Riverhead,-36.7582,174.5898,Kauri Gum Country Store & Cafe,-36.75448682210565,174.59217518183317,Café
2090,Riverhead,-36.7582,174.5898,Riverhead Tavern,-36.759243,174.597651,Irish Pub
2091,Royal Oak,-36.9117,174.7763,One Tree Hill Domain,-36.906235505936344,174.77676060843342,Park
2092,Royal Oak,-36.9117,174.7763,Nanam,-36.9121281197115,174.77607754406728,Filipino Restaurant
2093,Royal Oak,-36.9117,174.7763,Ollies Burgers And Ice Cream,-36.91210034241956,174.7763567013683,Ice Cream Shop
2094,Royal Oak,-36.9117,174.7763,Brick By Brick,-36.91615979056459,174.7844070019431,Café
2095,Royal Oak,-36.9117,174.7763,PAK'nSAVE,-36.9100581346665,174.77472970349325,Supermarket
2096,Royal Oak,-36.9117,174.7763,Stardome Observatory‎ & Planetarium,-36.906258173869396,174.77699402435587,Planetarium
2097,Royal Oak,-36.9117,174.7763,Huckleberry Farms Royal Oak,-36.911509191979555,174.77693315556235,Organic Grocery
2098,Royal Oak,-36.9117,174.7763,Wendy's,-36.91116637270956,174.77416834959922,Burger Joint
2099,Royal Oak,-36.9117,174.7763,Thai Archer Restaurant,-36.911354462171694,174.77726844103282,Thai Restaurant
2100,Royal Oak,-36.9117,174.7763,Z Royal Oak,-36.911259939154256,174.773457620358,Gas Station
2101,Royal Oak,-36.9117,174.7763,The Zookeeper's Son,-36.91178639438862,174.77530735234757,Gastropub
2102,Royal Oak,-36.9117,174.7763,The Chip Shop Ltd,-36.911487,174.775979,Fast Food Restaurant
2103,Royal Oak,-36.9117,174.7763,The Warehouse,-36.91205965750437,174.77023751967312,Department Store
2104,Royal Oak,-36.9117,174.7763,Royal Oak Shopping Mall,-36.91003188258462,174.77484322019143,Shopping Mall
2105,Royal Oak,-36.9117,174.7763,Royal Oak Rackets Club,-36.91245294668632,174.7755321062019,Tennis Court
2106,Royal Oak,-36.9117,174.7763,Super Liquor Royal Oak,-36.91033662530044,174.77595010578045,Liquor Store
2107,Royal Oak,-36.9117,174.7763,Happy Boy,-36.91124,174.77582,Burger Joint
2108,Royal Oak,-36.9117,174.7763,Royal Dumpling,-36.91127847630128,174.77584305739956,Chinese Restaurant
2109,Royal Oak,-36.9117,174.7763,Pizza Hut,-36.912122787093125,174.77732005379357,Pizza Place
2110,Royal Oak,-36.9117,174.7763,Royal Siam Thai Restaurant,-36.91218598952887,174.77610812921378,Thai Restaurant
2111,Royal Oak,-36.9117,174.7763,Royal Fresh,-36.910171,174.774943,Grocery Store
2112,Royal Oak,-36.9117,174.7763,Onehunga War Memorial Pools,-36.917243297994006,174.78063583374023,Pool
2113,Royal Oak,-36.9117,174.7763,Warehouse Stationery,-36.912029729059064,174.77126527683944,Arts & Crafts Store
2114,Royal Oak,-36.9117,174.7763,Hollywood Bakery,-36.91193329117501,174.77104606432692,Coffee Shop
2115,Royal Oak,-36.9117,174.7763,Jellicoe Park,-36.915917751917405,174.7810729006398,Park
2116,Royal Oak,-36.9117,174.7763,Seymour Park,-36.90983691720571,174.76724466891298,Park
2117,Royal Oak,-36.9117,174.7763,The Cheesecake Shop,-36.916546,174.784526,Dessert Shop
2118,Saint Heliers,-36.8507,174.8577,St Heliers Beach,-36.850275,174.85679,Beach
2119,Saint Heliers,-36.8507,174.8577,La Fourchette,-36.85045944001141,174.85852945631586,French Restaurant
